run_number,percent_cohort2,cohort2_age,percent_grammar_1,eq_step,max_steps,eq_percent,type
10986,65,300,60,173,1000,0.173,cohort2_equilibrium
10987,65,300,70,122,1000,0.122,cohort2_equilibrium
10988,65,300,80,120,1000,0.12,cohort2_equilibrium
10989,65,300,90,95,1000,0.095,cohort2_equilibrium
10990,75,300,10,87,1000,0.087,cohort2_equilibrium
10991,75,300,20,91,1000,0.091,cohort2_equilibrium
10992,75,300,30,106,1000,0.106,cohort2_equilibrium
10993,75,300,35,178,1000,0.178,cohort2_equilibrium
10994,75,300,40,25,1000,0.025,cohort2_equilibrium
10995,75,300,45,185,1000,0.185,cohort2_equilibrium
10996,75,300,50,145,1000,0.145,cohort2_equilibrium
10997,75,300,60,41,1000,0.041,cohort2_equilibrium
10998,75,300,70,153,1000,0.153,cohort2_equilibrium
10999,75,300,80,148,1000,0.148,cohort2_equilibrium
11000,75,300,90,87,1000,0.087,cohort2_equilibrium
11001,90,300,10,65,1000,0.065,cohort2_equilibrium
11002,90,300,20,107,1000,0.107,cohort2_equilibrium
11003,90,300,30,28,1000,0.028,cohort2_equilibrium
11004,90,300,35,53,1000,0.053,cohort2_equilibrium
11005,90,300,40,130,1000,0.13,cohort2_equilibrium
11006,90,300,45,193,1000,0.193,cohort2_equilibrium
11007,90,300,50,689,1000,0.689,cohort2_equilibrium
11008,90,300,60,60,1000,0.06,cohort2_equilibrium
11009,90,300,70,210,1000,0.21,cohort2_equilibrium
11010,90,300,80,87,1000,0.087,cohort2_equilibrium
11011,90,300,90,92,1000,0.092,cohort2_equilibrium
11012,10,500,10,0,1000,0,cohort2_equilibrium
11013,10,500,20,0,1000,0,cohort2_equilibrium
11014,10,500,30,159,1000,0.159,cohort2_equilibrium
11015,10,500,35,184,1000,0.184,cohort2_equilibrium
11016,10,500,40,159,1000,0.159,cohort2_equilibrium
11017,10,500,45,155,1000,0.155,cohort2_equilibrium
11018,10,500,50,186,1000,0.186,cohort2_equilibrium
11019,10,500,60,0,1000,0,cohort2_equilibrium
11020,10,500,70,183,1000,0.183,cohort2_equilibrium
11021,10,500,80,70,1000,0.07,cohort2_equilibrium
11022,10,500,90,158,1000,0.158,cohort2_equilibrium
11023,20,500,10,0,1000,0,cohort2_equilibrium
11024,20,500,20,132,1000,0.132,cohort2_equilibrium
11025,20,500,30,100,1000,0.1,cohort2_equilibrium
11026,20,500,35,132,1000,0.132,cohort2_equilibrium
11027,20,500,40,167,1000,0.167,cohort2_equilibrium
11028,20,500,45,33,1000,0.033,cohort2_equilibrium
11029,20,500,50,130,1000,0.13,cohort2_equilibrium
11030,20,500,60,400,1000,0.4,cohort2_equilibrium
11031,20,500,70,145,1000,0.145,cohort2_equilibrium
11032,20,500,80,231,1000,0.231,cohort2_equilibrium
11033,20,500,90,111,1000,0.111,cohort2_equilibrium
11034,35,500,10,74,1000,0.074,cohort2_equilibrium
11035,35,500,20,125,1000,0.125,cohort2_equilibrium
11036,35,500,30,139,1000,0.139,cohort2_equilibrium
11037,35,500,35,300,1000,0.3,cohort2_equilibrium
11038,35,500,40,211,1000,0.211,cohort2_equilibrium
11039,35,500,45,25,1000,0.025,cohort2_equilibrium
11040,35,500,50,117,1000,0.117,cohort2_equilibrium
11041,35,500,60,169,1000,0.169,cohort2_equilibrium
11042,35,500,70,171,1000,0.171,cohort2_equilibrium
11043,35,500,80,89,1000,0.089,cohort2_equilibrium
11044,35,500,90,110,1000,0.11,cohort2_equilibrium
11045,50,500,10,93,1000,0.093,cohort2_equilibrium
11046,50,500,20,83,1000,0.083,cohort2_equilibrium
11047,50,500,30,190,1000,0.19,cohort2_equilibrium
11048,50,500,35,135,1000,0.135,cohort2_equilibrium
11049,50,500,40,200,1000,0.2,cohort2_equilibrium
11050,50,500,45,169,1000,0.169,cohort2_equilibrium
11051,50,500,50,775,1000,0.775,cohort2_equilibrium
11052,50,500,60,435,1000,0.435,cohort2_equilibrium
11053,50,500,70,210,1000,0.21,cohort2_equilibrium
11054,50,500,80,100,1000,0.1,cohort2_equilibrium
11055,50,500,90,133,1000,0.133,cohort2_equilibrium
11056,65,500,10,84,1000,0.084,cohort2_equilibrium
11057,65,500,20,135,1000,0.135,cohort2_equilibrium
11058,65,500,30,147,1000,0.147,cohort2_equilibrium
11059,65,500,35,186,1000,0.186,cohort2_equilibrium
11060,65,500,40,217,1000,0.217,cohort2_equilibrium
11061,65,500,45,206,1000,0.206,cohort2_equilibrium
11062,65,500,50,67,1000,0.067,cohort2_equilibrium
11063,65,500,60,196,1000,0.196,cohort2_equilibrium
11064,65,500,70,140,1000,0.14,cohort2_equilibrium
11065,65,500,80,145,1000,0.145,cohort2_equilibrium
11066,65,500,90,65,1000,0.065,cohort2_equilibrium
11067,75,500,10,79,1000,0.079,cohort2_equilibrium
11068,75,500,20,58,1000,0.058,cohort2_equilibrium
11069,75,500,30,150,1000,0.15,cohort2_equilibrium
11070,75,500,35,188,1000,0.188,cohort2_equilibrium
11071,75,500,40,177,1000,0.177,cohort2_equilibrium
11072,75,500,45,68,1000,0.068,cohort2_equilibrium
11073,75,500,50,156,1000,0.156,cohort2_equilibrium
11074,75,500,60,228,1000,0.228,cohort2_equilibrium
11075,75,500,70,213,1000,0.213,cohort2_equilibrium
11076,75,500,80,122,1000,0.122,cohort2_equilibrium
11077,75,500,90,82,1000,0.082,cohort2_equilibrium
11078,90,500,10,103,1000,0.103,cohort2_equilibrium
11079,90,500,20,116,1000,0.116,cohort2_equilibrium
11080,90,500,30,183,1000,0.183,cohort2_equilibrium
11081,90,500,35,372,1000,0.372,cohort2_equilibrium
11082,90,500,40,238,1000,0.238,cohort2_equilibrium
11083,90,500,45,264,1000,0.264,cohort2_equilibrium
11084,90,500,50,231,1000,0.231,cohort2_equilibrium
11085,90,500,60,0,1000,0,cohort2_equilibrium
11086,90,500,70,139,1000,0.139,cohort2_equilibrium
11087,90,500,80,120,1000,0.12,cohort2_equilibrium
11088,90,500,90,81,1000,0.081,cohort2_equilibrium
11089,10,50,10,11,1000,0.011,cohort2_equilibrium
11090,10,50,20,106,1000,0.106,cohort2_equilibrium
11091,10,50,30,107,1000,0.107,cohort2_equilibrium
11092,10,50,35,116,1000,0.116,cohort2_equilibrium
11093,10,50,40,144,1000,0.144,cohort2_equilibrium
11094,10,50,45,174,1000,0.174,cohort2_equilibrium
11095,10,50,50,119,1000,0.119,cohort2_equilibrium
11096,10,50,60,1,1000,0.001,cohort2_equilibrium
11097,10,50,70,86,1000,0.086,cohort2_equilibrium
11098,10,50,80,323,1000,0.323,cohort2_equilibrium
11099,10,50,90,96,1000,0.096,cohort2_equilibrium
11100,20,50,10,200,1000,0.2,cohort2_equilibrium
11101,20,50,20,0,1000,0,cohort2_equilibrium
11102,20,50,30,77,1000,0.077,cohort2_equilibrium
11103,20,50,35,60,1000,0.06,cohort2_equilibrium
11104,20,50,40,20,1000,0.02,cohort2_equilibrium
11105,20,50,45,261,1000,0.261,cohort2_equilibrium
11106,20,50,50,154,1000,0.154,cohort2_equilibrium
11107,20,50,60,254,1000,0.254,cohort2_equilibrium
11108,20,50,70,83,1000,0.083,cohort2_equilibrium
11109,20,50,80,68,1000,0.068,cohort2_equilibrium
11110,20,50,90,0,1000,0,cohort2_equilibrium
11111,35,50,10,75,1000,0.075,cohort2_equilibrium
11112,35,50,20,80,1000,0.08,cohort2_equilibrium
11113,35,50,30,83,1000,0.083,cohort2_equilibrium
11114,35,50,35,126,1000,0.126,cohort2_equilibrium
11115,35,50,40,96,1000,0.096,cohort2_equilibrium
11116,35,50,45,126,1000,0.126,cohort2_equilibrium
11117,35,50,50,315,1000,0.315,cohort2_equilibrium
11118,35,50,60,81,1000,0.081,cohort2_equilibrium
11119,35,50,70,70,1000,0.07,cohort2_equilibrium
11120,35,50,80,62,1000,0.062,cohort2_equilibrium
11121,35,50,90,70,1000,0.07,cohort2_equilibrium
11122,50,50,10,57,1000,0.057,cohort2_equilibrium
11123,50,50,20,99,1000,0.099,cohort2_equilibrium
11124,50,50,30,152,1000,0.152,cohort2_equilibrium
11125,50,50,35,9,1000,0.009,cohort2_equilibrium
11126,50,50,40,117,1000,0.117,cohort2_equilibrium
11127,50,50,45,5,1000,0.005,cohort2_equilibrium
11128,50,50,50,425,1000,0.425,cohort2_equilibrium
11129,50,50,60,259,1000,0.259,cohort2_equilibrium
11130,50,50,70,96,1000,0.096,cohort2_equilibrium
11131,50,50,80,134,1000,0.134,cohort2_equilibrium
11132,50,50,90,47,1000,0.047,cohort2_equilibrium
11133,65,50,10,69,1000,0.069,cohort2_equilibrium
11134,65,50,20,82,1000,0.082,cohort2_equilibrium
11135,65,50,30,173,1000,0.173,cohort2_equilibrium
11136,65,50,35,19,1000,0.019,cohort2_equilibrium
11137,65,50,40,18,1000,0.018,cohort2_equilibrium
11138,65,50,45,173,1000,0.173,cohort2_equilibrium
11139,65,50,50,641,1000,0.641,cohort2_equilibrium
11140,65,50,60,368,1000,0.368,cohort2_equilibrium
11141,65,50,70,88,1000,0.088,cohort2_equilibrium
11142,65,50,80,64,1000,0.064,cohort2_equilibrium
11143,65,50,90,75,1000,0.075,cohort2_equilibrium
11144,75,50,10,52,1000,0.052,cohort2_equilibrium
11145,75,50,20,69,1000,0.069,cohort2_equilibrium
11146,75,50,30,119,1000,0.119,cohort2_equilibrium
11147,75,50,35,172,1000,0.172,cohort2_equilibrium
11148,75,50,40,106,1000,0.106,cohort2_equilibrium
11149,75,50,45,104,1000,0.104,cohort2_equilibrium
11150,75,50,50,159,1000,0.159,cohort2_equilibrium
11151,75,50,60,90,1000,0.09,cohort2_equilibrium
11152,75,50,70,64,1000,0.064,cohort2_equilibrium
11153,75,50,80,100,1000,0.1,cohort2_equilibrium
11154,75,50,90,59,1000,0.059,cohort2_equilibrium
11155,90,50,10,66,1000,0.066,cohort2_equilibrium
11156,90,50,20,102,1000,0.102,cohort2_equilibrium
11157,90,50,30,119,1000,0.119,cohort2_equilibrium
11158,90,50,35,109,1000,0.109,cohort2_equilibrium
11159,90,50,40,224,1000,0.224,cohort2_equilibrium
11160,90,50,45,149,1000,0.149,cohort2_equilibrium
11161,90,50,50,127,1000,0.127,cohort2_equilibrium
11162,90,50,60,785,1000,0.785,cohort2_equilibrium
11163,90,50,70,104,1000,0.104,cohort2_equilibrium
11164,90,50,80,72,1000,0.072,cohort2_equilibrium
11165,90,50,90,69,1000,0.069,cohort2_equilibrium
11166,10,150,10,90,1000,0.09,cohort2_equilibrium
11167,10,150,20,0,1000,0,cohort2_equilibrium
11168,10,150,30,132,1000,0.132,cohort2_equilibrium
11169,10,150,35,78,1000,0.078,cohort2_equilibrium
11170,10,150,40,2,1000,0.002,cohort2_equilibrium
11171,10,150,45,4,1000,0.004,cohort2_equilibrium
11172,10,150,50,137,1000,0.137,cohort2_equilibrium
11173,10,150,60,140,1000,0.14,cohort2_equilibrium
11174,10,150,70,136,1000,0.136,cohort2_equilibrium
11175,10,150,80,113,1000,0.113,cohort2_equilibrium
11176,10,150,90,0,1000,0,cohort2_equilibrium
11177,20,150,10,58,1000,0.058,cohort2_equilibrium
11178,20,150,20,90,1000,0.09,cohort2_equilibrium
11179,20,150,30,109,1000,0.109,cohort2_equilibrium
11180,20,150,35,102,1000,0.102,cohort2_equilibrium
11181,20,150,40,41,1000,0.041,cohort2_equilibrium
11182,20,150,45,146,1000,0.146,cohort2_equilibrium
11183,20,150,50,156,1000,0.156,cohort2_equilibrium
11184,20,150,60,74,1000,0.074,cohort2_equilibrium
11185,20,150,70,153,1000,0.153,cohort2_equilibrium
11186,20,150,80,60,1000,0.06,cohort2_equilibrium
11187,20,150,90,0,1000,0,cohort2_equilibrium
11188,35,150,10,102,1000,0.102,cohort2_equilibrium
11189,35,150,20,88,1000,0.088,cohort2_equilibrium
11190,35,150,30,77,1000,0.077,cohort2_equilibrium
11191,35,150,35,70,1000,0.07,cohort2_equilibrium
11192,35,150,40,1,1000,0.001,cohort2_equilibrium
11193,35,150,45,89,1000,0.089,cohort2_equilibrium
11194,35,150,50,248,1000,0.248,cohort2_equilibrium
11195,35,150,60,106,1000,0.106,cohort2_equilibrium
11196,35,150,70,106,1000,0.106,cohort2_equilibrium
11197,35,150,80,116,1000,0.116,cohort2_equilibrium
11198,35,150,90,87,1000,0.087,cohort2_equilibrium
11199,50,150,10,44,1000,0.044,cohort2_equilibrium
11200,50,150,20,87,1000,0.087,cohort2_equilibrium
11201,50,150,30,107,1000,0.107,cohort2_equilibrium
11202,50,150,35,140,1000,0.14,cohort2_equilibrium
11203,50,150,40,106,1000,0.106,cohort2_equilibrium
11204,50,150,45,27,1000,0.027,cohort2_equilibrium
11205,50,150,50,167,1000,0.167,cohort2_equilibrium
11206,50,150,60,758,1000,0.758,cohort2_equilibrium
11207,50,150,70,97,1000,0.097,cohort2_equilibrium
11208,50,150,80,76,1000,0.076,cohort2_equilibrium
11209,50,150,90,69,1000,0.069,cohort2_equilibrium
11210,65,150,10,69,1000,0.069,cohort2_equilibrium
11211,65,150,20,97,1000,0.097,cohort2_equilibrium
11212,65,150,30,95,1000,0.095,cohort2_equilibrium
11213,65,150,35,165,1000,0.165,cohort2_equilibrium
11214,65,150,40,132,1000,0.132,cohort2_equilibrium
11215,65,150,45,394,1000,0.394,cohort2_equilibrium
11216,65,150,50,113,1000,0.113,cohort2_equilibrium
11217,65,150,60,130,1000,0.13,cohort2_equilibrium
11218,65,150,70,106,1000,0.106,cohort2_equilibrium
11219,65,150,80,75,1000,0.075,cohort2_equilibrium
11220,65,150,90,88,1000,0.088,cohort2_equilibrium
11221,75,150,10,55,1000,0.055,cohort2_equilibrium
11222,75,150,20,224,1000,0.224,cohort2_equilibrium
11223,75,150,30,95,1000,0.095,cohort2_equilibrium
11224,75,150,35,277,1000,0.277,cohort2_equilibrium
11225,75,150,40,355,1000,0.355,cohort2_equilibrium
11226,75,150,45,288,1000,0.288,cohort2_equilibrium
11227,75,150,50,307,1000,0.307,cohort2_equilibrium
11228,75,150,60,123,1000,0.123,cohort2_equilibrium
11229,75,150,70,150,1000,0.15,cohort2_equilibrium
11230,75,150,80,333,1000,0.333,cohort2_equilibrium
11231,75,150,90,70,1000,0.07,cohort2_equilibrium
11232,90,150,10,56,1000,0.056,cohort2_equilibrium
11233,90,150,20,73,1000,0.073,cohort2_equilibrium
11234,90,150,30,239,1000,0.239,cohort2_equilibrium
11235,90,150,35,85,1000,0.085,cohort2_equilibrium
11236,90,150,40,108,1000,0.108,cohort2_equilibrium
11237,90,150,45,204,1000,0.204,cohort2_equilibrium
11238,90,150,50,159,1000,0.159,cohort2_equilibrium
11239,90,150,60,146,1000,0.146,cohort2_equilibrium
11240,90,150,70,126,1000,0.126,cohort2_equilibrium
11241,90,150,80,89,1000,0.089,cohort2_equilibrium
11242,90,150,90,49,1000,0.049,cohort2_equilibrium
11243,10,300,10,91,1000,0.091,cohort2_equilibrium
11244,10,300,20,0,1000,0,cohort2_equilibrium
11245,10,300,30,126,1000,0.126,cohort2_equilibrium
11246,10,300,35,614,1000,0.614,cohort2_equilibrium
11247,10,300,40,87,1000,0.087,cohort2_equilibrium
11248,10,300,45,116,1000,0.116,cohort2_equilibrium
11249,10,300,50,41,1000,0.041,cohort2_equilibrium
11250,10,300,60,102,1000,0.102,cohort2_equilibrium
11251,10,300,70,171,1000,0.171,cohort2_equilibrium
11252,10,300,80,102,1000,0.102,cohort2_equilibrium
11253,10,300,90,0,1000,0,cohort2_equilibrium
11254,20,300,10,0,1000,0,cohort2_equilibrium
11255,20,300,20,94,1000,0.094,cohort2_equilibrium
11256,20,300,30,94,1000,0.094,cohort2_equilibrium
11257,20,300,35,140,1000,0.14,cohort2_equilibrium
11258,20,300,40,253,1000,0.253,cohort2_equilibrium
11259,20,300,45,0,1000,0,cohort2_equilibrium
11260,20,300,50,222,1000,0.222,cohort2_equilibrium
11261,20,300,60,110,1000,0.11,cohort2_equilibrium
11262,20,300,70,113,1000,0.113,cohort2_equilibrium
11263,20,300,80,108,1000,0.108,cohort2_equilibrium
11264,20,300,90,0,1000,0,cohort2_equilibrium
11265,35,300,10,56,1000,0.056,cohort2_equilibrium
11266,35,300,20,36,1000,0.036,cohort2_equilibrium
11267,35,300,30,165,1000,0.165,cohort2_equilibrium
11268,35,300,35,74,1000,0.074,cohort2_equilibrium
11269,35,300,40,179,1000,0.179,cohort2_equilibrium
11270,35,300,45,105,1000,0.105,cohort2_equilibrium
11271,35,300,50,189,1000,0.189,cohort2_equilibrium
11272,35,300,60,91,1000,0.091,cohort2_equilibrium
11273,35,300,70,767,1000,0.767,cohort2_equilibrium
11274,35,300,80,127,1000,0.127,cohort2_equilibrium
11275,35,300,90,0,1000,0,cohort2_equilibrium
11276,50,300,10,76,1000,0.076,cohort2_equilibrium
11277,50,300,20,129,1000,0.129,cohort2_equilibrium
11278,50,300,30,409,1000,0.409,cohort2_equilibrium
11279,50,300,35,134,1000,0.134,cohort2_equilibrium
11280,50,300,40,176,1000,0.176,cohort2_equilibrium
11281,50,300,45,16,1000,0.016,cohort2_equilibrium
11282,50,300,50,7,1000,0.007,cohort2_equilibrium
11283,50,300,60,130,1000,0.13,cohort2_equilibrium
11284,50,300,70,187,1000,0.187,cohort2_equilibrium
11285,50,300,80,151,1000,0.151,cohort2_equilibrium
11286,50,300,90,0,1000,0,cohort2_equilibrium
11287,65,300,10,41,1000,0.041,cohort2_equilibrium
11288,65,300,20,159,1000,0.159,cohort2_equilibrium
11289,65,300,30,181,1000,0.181,cohort2_equilibrium
11290,65,300,35,190,1000,0.19,cohort2_equilibrium
11291,65,300,40,135,1000,0.135,cohort2_equilibrium
11292,65,300,45,183,1000,0.183,cohort2_equilibrium
11293,65,300,50,174,1000,0.174,cohort2_equilibrium
11294,65,300,60,17,1000,0.017,cohort2_equilibrium
11295,65,300,70,125,1000,0.125,cohort2_equilibrium
11296,65,300,80,149,1000,0.149,cohort2_equilibrium
11297,65,300,90,74,1000,0.074,cohort2_equilibrium
11298,75,300,10,96,1000,0.096,cohort2_equilibrium
11299,75,300,20,125,1000,0.125,cohort2_equilibrium
11300,75,300,30,131,1000,0.131,cohort2_equilibrium
11301,75,300,35,219,1000,0.219,cohort2_equilibrium
11302,75,300,40,159,1000,0.159,cohort2_equilibrium
11303,75,300,45,324,1000,0.324,cohort2_equilibrium
11304,75,300,50,57,1000,0.057,cohort2_equilibrium
11305,75,300,60,184,1000,0.184,cohort2_equilibrium
11306,75,300,70,313,1000,0.313,cohort2_equilibrium
11307,75,300,80,97,1000,0.097,cohort2_equilibrium
11308,75,300,90,93,1000,0.093,cohort2_equilibrium
11309,90,300,10,86,1000,0.086,cohort2_equilibrium
11310,90,300,20,85,1000,0.085,cohort2_equilibrium
11311,90,300,30,375,1000,0.375,cohort2_equilibrium
11312,90,300,35,139,1000,0.139,cohort2_equilibrium
11313,90,300,40,148,1000,0.148,cohort2_equilibrium
11314,90,300,45,314,1000,0.314,cohort2_equilibrium
11315,90,300,50,51,1000,0.051,cohort2_equilibrium
11316,90,300,60,186,1000,0.186,cohort2_equilibrium
11317,90,300,70,118,1000,0.118,cohort2_equilibrium
11318,90,300,80,101,1000,0.101,cohort2_equilibrium
11319,90,300,90,72,1000,0.072,cohort2_equilibrium
11320,10,500,10,0,1000,0,cohort2_equilibrium
11321,10,500,20,0,1000,0,cohort2_equilibrium
11322,10,500,30,174,1000,0.174,cohort2_equilibrium
11323,10,500,35,199,1000,0.199,cohort2_equilibrium
11324,10,500,40,0,1000,0,cohort2_equilibrium
11325,10,500,45,157,1000,0.157,cohort2_equilibrium
11326,10,500,50,160,1000,0.16,cohort2_equilibrium
11327,10,500,60,29,1000,0.029,cohort2_equilibrium
11328,10,500,70,169,1000,0.169,cohort2_equilibrium
11329,10,500,80,1,1000,0.001,cohort2_equilibrium
11330,10,500,90,0,1000,0,cohort2_equilibrium
11331,20,500,10,0,1000,0,cohort2_equilibrium
11332,20,500,20,154,1000,0.154,cohort2_equilibrium
11333,20,500,30,135,1000,0.135,cohort2_equilibrium
11334,20,500,35,110,1000,0.11,cohort2_equilibrium
11335,20,500,40,196,1000,0.196,cohort2_equilibrium
11336,20,500,45,207,1000,0.207,cohort2_equilibrium
11337,20,500,50,619,1000,0.619,cohort2_equilibrium
11338,20,500,60,216,1000,0.216,cohort2_equilibrium
11339,20,500,70,438,1000,0.438,cohort2_equilibrium
11340,20,500,80,107,1000,0.107,cohort2_equilibrium
11341,20,500,90,1,1000,0.001,cohort2_equilibrium
11342,35,500,10,107,1000,0.107,cohort2_equilibrium
11343,35,500,20,95,1000,0.095,cohort2_equilibrium
11344,35,500,30,6,1000,0.006,cohort2_equilibrium
11345,35,500,35,410,1000,0.41,cohort2_equilibrium
11346,35,500,40,109,1000,0.109,cohort2_equilibrium
11347,35,500,45,215,1000,0.215,cohort2_equilibrium
11348,35,500,50,115,1000,0.115,cohort2_equilibrium
11349,35,500,60,195,1000,0.195,cohort2_equilibrium
11350,35,500,70,264,1000,0.264,cohort2_equilibrium
11351,35,500,80,137,1000,0.137,cohort2_equilibrium
11352,35,500,90,111,1000,0.111,cohort2_equilibrium
11353,50,500,10,94,1000,0.094,cohort2_equilibrium
11354,50,500,20,105,1000,0.105,cohort2_equilibrium
11355,50,500,30,137,1000,0.137,cohort2_equilibrium
11356,50,500,35,195,1000,0.195,cohort2_equilibrium
11357,50,500,40,132,1000,0.132,cohort2_equilibrium
11358,50,500,45,314,1000,0.314,cohort2_equilibrium
11359,50,500,50,25,1000,0.025,cohort2_equilibrium
11360,50,500,60,124,1000,0.124,cohort2_equilibrium
11361,50,500,70,11,1000,0.011,cohort2_equilibrium
11362,50,500,80,193,1000,0.193,cohort2_equilibrium
11363,50,500,90,110,1000,0.11,cohort2_equilibrium
11364,65,500,10,57,1000,0.057,cohort2_equilibrium
11365,65,500,20,172,1000,0.172,cohort2_equilibrium
11366,65,500,30,133,1000,0.133,cohort2_equilibrium
11367,65,500,35,97,1000,0.097,cohort2_equilibrium
11368,65,500,40,177,1000,0.177,cohort2_equilibrium
11369,65,500,45,137,1000,0.137,cohort2_equilibrium
11370,65,500,50,21,1000,0.021,cohort2_equilibrium
11371,65,500,60,481,1000,0.481,cohort2_equilibrium
11372,65,500,70,157,1000,0.157,cohort2_equilibrium
11373,65,500,80,111,1000,0.111,cohort2_equilibrium
11374,65,500,90,79,1000,0.079,cohort2_equilibrium
11375,75,500,10,75,1000,0.075,cohort2_equilibrium
11376,75,500,20,94,1000,0.094,cohort2_equilibrium
11377,75,500,30,131,1000,0.131,cohort2_equilibrium
11378,75,500,35,145,1000,0.145,cohort2_equilibrium
11379,75,500,40,22,1000,0.022,cohort2_equilibrium
11380,75,500,45,184,1000,0.184,cohort2_equilibrium
11381,75,500,50,194,1000,0.194,cohort2_equilibrium
11382,75,500,60,12,1000,0.012,cohort2_equilibrium
11383,75,500,70,192,1000,0.192,cohort2_equilibrium
11384,75,500,80,117,1000,0.117,cohort2_equilibrium
11385,75,500,90,76,1000,0.076,cohort2_equilibrium
11386,90,500,10,103,1000,0.103,cohort2_equilibrium
11387,90,500,20,73,1000,0.073,cohort2_equilibrium
11388,90,500,30,159,1000,0.159,cohort2_equilibrium
11389,90,500,35,166,1000,0.166,cohort2_equilibrium
11390,90,500,40,208,1000,0.208,cohort2_equilibrium
11391,90,500,45,127,1000,0.127,cohort2_equilibrium
11392,90,500,50,83,1000,0.083,cohort2_equilibrium
11393,90,500,60,209,1000,0.209,cohort2_equilibrium
11394,90,500,70,201,1000,0.201,cohort2_equilibrium
11395,90,500,80,123,1000,0.123,cohort2_equilibrium
11396,90,500,90,66,1000,0.066,cohort2_equilibrium
11397,10,50,10,0,1000,0,cohort2_equilibrium
11398,10,50,20,64,1000,0.064,cohort2_equilibrium
11399,10,50,30,106,1000,0.106,cohort2_equilibrium
11400,10,50,35,6,1000,0.006,cohort2_equilibrium
11401,10,50,40,105,1000,0.105,cohort2_equilibrium
11402,10,50,45,16,1000,0.016,cohort2_equilibrium
11403,10,50,50,52,1000,0.052,cohort2_equilibrium
11404,10,50,60,139,1000,0.139,cohort2_equilibrium
