chance_listen_to_outgroup,percent_grammar_1,type,final_state
0.6,35,Cohort 2 mean,0.0059732689640239
0.6,35,Overall mean,0.0059925236014247
0.6,40,Cohort 1 mean,0.517748886459458
0.6,40,Cohort 2 mean,0.2208862345464008
0.6,40,Overall mean,0.29510189752466515
0.6,45,Cohort 1 mean,0.12937412158053185
0.6,45,Cohort 2 mean,0.20319492736107528
0.6,45,Overall mean,0.18473972591593943
0.6,50,Cohort 1 mean,0.27828980662611846
0.6,50,Cohort 2 mean,0.36578296552988304
0.6,50,Overall mean,0.34390967580394194
0.6,60,Cohort 1 mean,0.7484897741366334
0.6,60,Cohort 2 mean,0.8390766924173574
0.6,60,Overall mean,0.8164299628471763
0.6,90,Cohort 1 mean,0.993821342267442
0.6,90,Cohort 2 mean,0.9939325823263964
0.6,90,Overall mean,0.993904772311658
0.7,10,Cohort 1 mean,0.0067258082964886
0.7,10,Cohort 2 mean,0.00746724652004482
0.7,10,Overall mean,0.00691116785237766
0.6,80,Cohort 1 mean,0.997500657552641
0.6,80,Cohort 2 mean,0.9941676116920748
0.6,80,Overall mean,0.9950008731572164
0.6,70,Cohort 1 mean,0.9932587279026274
0.6,70,Cohort 2 mean,0.9914081023571464
0.6,70,Overall mean,0.9918707587435168
0.7,20,Cohort 1 mean,0.00662178848953906
0.7,20,Cohort 2 mean,0.00699029870432544
0.7,20,Overall mean,0.00671391604323566
0.7,30,Cohort 1 mean,0.0082669020428637
0.7,30,Cohort 2 mean,0.00711114416290752
0.7,30,Overall mean,0.00797796257287466
0.7,40,Cohort 1 mean,0.00604278659839151
0.7,40,Cohort 2 mean,0.00794991038078692
0.7,40,Overall mean,0.00651956754399036
0.7,35,Cohort 1 mean,0.19893972551142436
0.7,35,Cohort 2 mean,0.1710556322393522
0.7,35,Overall mean,0.19196870219340637
0.7,45,Cohort 1 mean,0.27684296632241495
0.7,45,Cohort 2 mean,0.20485624150995493
0.7,45,Overall mean,0.2588462851192999
0.7,50,Cohort 1 mean,0.26293878930310716
0.7,50,Cohort 2 mean,0.6229221555308808
0.7,50,Overall mean,0.35293463086005067
0.7,70,Cohort 1 mean,0.7266728903610677
0.7,70,Cohort 2 mean,0.70132499389693
0.7,70,Overall mean,0.7203359162450335
0.7,60,Cohort 1 mean,0.9942791235868762
0.7,60,Cohort 2 mean,0.9923370619864048
0.7,60,Overall mean,0.9937936081867584
0.7,90,Cohort 1 mean,0.9937737377394296
0.7,90,Cohort 2 mean,0.993928454931471
0.7,90,Overall mean,0.99381241703744
0.7,80,Cohort 1 mean,0.991323662845603
0.7,80,Cohort 2 mean,0.9941298470380336
0.7,80,Overall mean,0.9920252088937104
0.7,20,Cohort 1 mean,0.00720632473927779
0.7,20,Cohort 2 mean,0.006464690839678
0.7,20,Overall mean,0.0068355077894779
0.7,10,Cohort 1 mean,0.0049384971459614
0.7,10,Cohort 2 mean,0.00879932742566159
0.7,10,Overall mean,0.00686891228581149
0.7,30,Cohort 1 mean,0.005686052510036
0.7,30,Cohort 2 mean,0.00532374846932982
0.7,30,Overall mean,0.00550490048968291
0.7,35,Cohort 1 mean,0.00610806461768289
0.7,35,Cohort 2 mean,0.00621169027530425
0.7,35,Overall mean,0.00615987744649357
0.7,40,Cohort 1 mean,0.0696998876820814
0.7,40,Cohort 2 mean,0.19550675379935556
0.7,40,Overall mean,0.13260332074071848
0.7,45,Cohort 1 mean,0.1338287403334127
0.7,45,Cohort 2 mean,0.09760059349884102
0.7,45,Overall mean,0.11571466691612686
0.7,60,Cohort 1 mean,0.752615957290838
0.7,60,Cohort 2 mean,0.3930530709230505
0.7,60,Overall mean,0.5728345141069441
0.7,70,Cohort 1 mean,0.9456529657422228
0.7,70,Cohort 2 mean,0.9205012840822866
0.7,70,Overall mean,0.9330771249122544
0.7,80,Cohort 1 mean,0.9912634304542516
0.7,80,Cohort 2 mean,0.9925013975006431
0.7,80,Overall mean,0.9918824139774473
0.7,50,Cohort 1 mean,0.3553211431553144
0.7,50,Cohort 2 mean,0.15086703432082313
0.7,50,Overall mean,0.25309408873806877
0.7,10,Cohort 1 mean,0.00418990160012326
0.7,10,Cohort 2 mean,0.0059921345512391
0.7,10,Overall mean,0.00554157631346014
0.7,90,Cohort 1 mean,0.9912781700774672
0.7,90,Cohort 2 mean,0.9941812953717428
0.7,90,Overall mean,0.9927297327246046
0.7,30,Cohort 1 mean,0.1054349857598295
0.7,30,Cohort 2 mean,0.23166164082241356
0.7,30,Overall mean,0.2001049770567676
0.7,20,Cohort 1 mean,0.00910012261999577
0.7,20,Cohort 2 mean,0.00849487793294048
0.7,20,Overall mean,0.0086461891047043
0.7,35,Cohort 1 mean,0.618834093223222
0.7,35,Cohort 2 mean,0.32599641891699715
0.7,35,Overall mean,0.39920583749355343
0.7,40,Cohort 1 mean,0.1096321566745548
0.7,40,Cohort 2 mean,0.35650610169948505
0.7,40,Overall mean,0.29478761544325255
0.7,45,Cohort 1 mean,0.22200416694877312
0.7,45,Cohort 2 mean,0.3632379673648789
0.7,45,Overall mean,0.3279295172608524
0.7,60,Cohort 1 mean,0.9918994406367052
0.7,60,Cohort 2 mean,0.8914137799026772
0.7,60,Overall mean,0.9165351950861848
0.7,70,Cohort 1 mean,0.9965366208358636
0.7,70,Cohort 2 mean,0.9944880182023978
0.7,70,Overall mean,0.9950001688607644
0.7,50,Cohort 1 mean,0.6107977413041055
0.7,50,Cohort 2 mean,0.5323432594264078
0.7,50,Overall mean,0.5519568798958323
0.7,90,Cohort 1 mean,0.9452792202427364
0.7,90,Cohort 2 mean,0.9346469896561858
0.7,90,Overall mean,0.9373050473028236
0.7,80,Cohort 1 mean,0.9932556174076156
0.7,80,Cohort 2 mean,0.9923476432925856
0.7,80,Overall mean,0.992574636821343
0.8,30,Cohort 1 mean,0.01142079352430643
0.8,30,Cohort 2 mean,0.00715419887922694
0.8,30,Overall mean,0.01035414486303656
0.8,10,Cohort 1 mean,0.00555028820471742
0.8,10,Cohort 2 mean,0.00770687104503359
0.8,10,Overall mean,0.00608943391479646
0.8,20,Cohort 1 mean,0.006897133711498
0.8,20,Cohort 2 mean,0.00549198113079446
0.8,20,Overall mean,0.00654584556632211
0.8,35,Cohort 1 mean,0.1568955639571664
0.8,35,Cohort 2 mean,0.00869398826408582
0.8,35,Overall mean,0.11984517003389623
0.8,40,Cohort 1 mean,0.37458931055014383
0.8,40,Cohort 2 mean,0.22214957177449857
0.8,40,Overall mean,0.33647937585623255
0.8,50,Cohort 1 mean,0.4698453266390136
0.8,50,Cohort 2 mean,0.7626372393686196
0.8,50,Overall mean,0.5430433048214149
0.8,45,Cohort 1 mean,0.06182034902576703
0.8,45,Cohort 2 mean,0.05546241352854257
0.8,45,Overall mean,0.06023086515146091
0.8,60,Cohort 1 mean,0.9890367696819274
0.8,60,Cohort 2 mean,0.9881565633377551
0.8,60,Overall mean,0.9888167180958846
0.8,70,Cohort 1 mean,0.8824650054129548
0.8,70,Cohort 2 mean,0.6657823285172453
0.8,70,Overall mean,0.8282943361890277
0.8,80,Cohort 1 mean,0.8076041045602727
0.8,80,Cohort 2 mean,0.9723552316318216
0.8,80,Overall mean,0.8487918863281598
0.8,90,Cohort 1 mean,0.9942188135229276
0.8,90,Cohort 2 mean,0.9920117766959068
0.8,90,Overall mean,0.9936670543161727
0.8,10,Cohort 1 mean,0.00532124462910105
0.8,10,Cohort 2 mean,0.00459046077464944
0.8,10,Overall mean,0.00495585270187525
0.8,20,Cohort 1 mean,0.00934869467781595
0.8,20,Cohort 2 mean,0.00836393204080405
0.8,20,Overall mean,0.00885631335931
0.8,30,Cohort 1 mean,0.23872896524763593
0.8,30,Cohort 2 mean,0.10708071458154318
0.8,30,Overall mean,0.17290483991458955
0.8,35,Cohort 1 mean,0.00554270408331929
0.8,35,Cohort 2 mean,0.00506579670620903
0.8,35,Overall mean,0.00530425039476416
0.8,40,Cohort 1 mean,0.00804241046457778
0.8,40,Cohort 2 mean,0.00874142740488137
0.8,40,Overall mean,0.00839191893472958
0.8,45,Cohort 1 mean,0.15280805191193897
0.8,45,Cohort 2 mean,0.291310263128176
0.8,45,Overall mean,0.22205915752005745
0.8,60,Cohort 1 mean,0.6471851516902729
0.8,60,Cohort 2 mean,0.4975253409005594
0.8,60,Overall mean,0.5723552462954161
0.8,50,Cohort 1 mean,0.4514684152743893
0.8,50,Cohort 2 mean,0.20798692790307521
0.8,50,Overall mean,0.3297276715887324
0.8,70,Cohort 1 mean,0.9928940922527006
0.8,70,Cohort 2 mean,0.9917065318055984
0.8,70,Overall mean,0.9923003120291496
0.8,80,Cohort 1 mean,0.9945168245158088
0.8,80,Cohort 2 mean,0.9924411083950948
0.8,80,Overall mean,0.993478966455452
0.8,10,Cohort 1 mean,0.0023756444654117
0.8,10,Cohort 2 mean,0.0051857353009869
0.8,10,Overall mean,0.0044832125920931
0.8,90,Cohort 1 mean,0.9930812560493176
0.8,90,Cohort 2 mean,0.9917021922368878
0.8,90,Overall mean,0.9923917241431028
0.8,20,Cohort 1 mean,0.16546135005772666
0.8,20,Cohort 2 mean,0.07416448392756018
0.8,20,Overall mean,0.09698870046010184
0.8,30,Cohort 1 mean,0.00462412215072506
0.8,30,Cohort 2 mean,0.00575845319404153
0.8,30,Overall mean,0.00547487043321241
0.8,35,Cohort 1 mean,0.07360236979945217
0.8,35,Cohort 2 mean,0.09967970769417724
0.8,35,Overall mean,0.09316037322049596
0.8,40,Cohort 1 mean,0.00892297361145542
0.8,40,Cohort 2 mean,0.00742461509653529
0.8,40,Overall mean,0.00779920472526532
0.8,50,Cohort 1 mean,0.693083871371375
0.8,50,Cohort 2 mean,0.6790039827963091
0.8,50,Overall mean,0.6825239549400755
0.8,60,Cohort 1 mean,0.6973220052525082
0.8,60,Cohort 2 mean,0.7328800697050658
0.8,60,Overall mean,0.7239905535919264
0.8,45,Cohort 1 mean,0.10172409580523796
0.8,45,Cohort 2 mean,0.16239305505930596
0.8,45,Overall mean,0.14722581524578898
0.8,70,Cohort 1 mean,0.8077836507986053
0.8,70,Cohort 2 mean,0.971075575672364
0.8,70,Overall mean,0.9302525944539244
0.8,80,Cohort 1 mean,0.9926855409000804
0.8,80,Cohort 2 mean,0.993325252653994
0.8,80,Overall mean,0.9931653247155156
0.8,90,Cohort 1 mean,0.9965466072873184
0.8,90,Cohort 2 mean,0.9932985613790242
0.8,90,Overall mean,0.9941105728560976
0.9,10,Cohort 1 mean,0.0076942941672805704
0.9,10,Cohort 2 mean,0.0076992200959902
0.9,10,Overall mean,0.00769552564945797
0.9,20,Cohort 1 mean,0.00522941858508402
0.9,20,Cohort 2 mean,0.00471293815710732
0.9,20,Overall mean,0.00510029847808985
0.9,30,Cohort 1 mean,0.00716061168173003
0.9,30,Cohort 2 mean,0.0092272748439989
0.9,30,Overall mean,0.00767727747229725
0.9,40,Cohort 1 mean,0.34452923768937715
0.9,40,Cohort 2 mean,0.279381294169729
0.9,40,Overall mean,0.32824225180946526
0.9,35,Cohort 1 mean,0.1511781961839945
0.9,35,Cohort 2 mean,0.00896184256483878
0.9,35,Overall mean,0.11562410777920556
0.9,45,Cohort 1 mean,0.1590183361248078
0.9,45,Cohort 2 mean,0.3131558346171482
0.9,45,Overall mean,0.1975527107478929
0.9,50,Cohort 1 mean,0.5304100799692076
0.9,50,Cohort 2 mean,0.39184649670291366
0.9,50,Overall mean,0.4957691841526342
0.9,60,Cohort 1 mean,0.63761567304615
0.9,60,Cohort 2 mean,0.7942897932923294
0.9,60,Overall mean,0.6767842031076949
0.9,70,Cohort 1 mean,0.7590158632388394
0.9,70,Cohort 2 mean,0.925507630328427
0.9,70,Overall mean,0.8006388050112363
0.9,80,Cohort 1 mean,0.997092013435704
0.9,80,Cohort 2 mean,0.9963097378277082
0.9,80,Overall mean,0.9968964445337049
0.9,10,Cohort 1 mean,0.00546705013880149
0.9,10,Cohort 2 mean,0.00610065939321111
0.9,10,Overall mean,0.0057838547660063
0.9,30,Cohort 1 mean,0.01080476050672741
0.9,30,Cohort 2 mean,0.00797245936314553
0.9,30,Overall mean,0.00938860993493647
0.9,90,Cohort 1 mean,0.9934675753022456
0.9,90,Cohort 2 mean,0.994331541243766
0.9,90,Overall mean,0.9936835667876258
0.9,20,Cohort 1 mean,0.00730938499320767
0.9,20,Cohort 2 mean,0.0050916059394427
0.9,20,Overall mean,0.00620049546632519
0.9,35,Cohort 1 mean,0.14137478006647342
0.9,35,Cohort 2 mean,0.2758847100592579
0.9,35,Overall mean,0.2086297450628657
0.9,40,Cohort 1 mean,0.00778836007961623
0.9,40,Cohort 2 mean,0.0062514066800871
0.9,40,Overall mean,0.00701988337985166
0.9,45,Cohort 1 mean,0.3903133484484322
0.9,45,Cohort 2 mean,0.24784070412608344
0.9,45,Overall mean,0.31907702628725776
0.9,50,Cohort 1 mean,0.6515552395572843
0.9,50,Cohort 2 mean,0.5295740751563608
0.9,50,Overall mean,0.5905646573568226
0.9,70,Cohort 1 mean,0.977929528675918
0.9,70,Cohort 2 mean,0.8080884926143199
0.9,70,Overall mean,0.893009010645119
0.9,60,Cohort 1 mean,0.9631222847148808
0.9,60,Cohort 2 mean,0.90915199134543
0.9,60,Overall mean,0.9361371380301554
0.9,10,Cohort 1 mean,0.00546301296882393
0.9,10,Cohort 2 mean,0.00737843651216897
0.9,10,Overall mean,0.00689958062633271
0.9,80,Cohort 1 mean,0.992051484179496
0.9,80,Cohort 2 mean,0.989043849312106
0.9,80,Overall mean,0.9905476667458012
0.9,20,Cohort 1 mean,0.00644058773678938
0.9,20,Cohort 2 mean,0.0078451339611307
0.9,20,Overall mean,0.00749399740504537
0.9,90,Cohort 1 mean,0.9917050173099944
0.9,90,Cohort 2 mean,0.992720865355755
0.9,90,Overall mean,0.9922129413328749
0.9,30,Cohort 1 mean,0.09529671061550264
0.9,30,Cohort 2 mean,0.09589429609014116
0.9,30,Overall mean,0.09574489972148152
0.9,35,Cohort 1 mean,0.01204859927672193
0.9,35,Cohort 2 mean,0.0201416952376464
0.9,35,Overall mean,0.01811842124741529
0.9,40,Cohort 1 mean,0.2019722658038856
0.9,40,Cohort 2 mean,0.1335980273675592
0.9,40,Overall mean,0.15069158697664084
0.9,45,Cohort 1 mean,0.53438290918553355
0.9,45,Cohort 2 mean,0.6102714280959949
0.9,45,Overall mean,0.5912992983683796
0.9,50,Cohort 1 mean,0.6482142615129989
0.9,50,Cohort 2 mean,0.7108506768900785
0.9,50,Overall mean,0.6951915730458085
0.9,70,Cohort 1 mean,0.8488359268570417
0.9,70,Cohort 2 mean,0.9323606212023572
0.9,70,Overall mean,0.9114794476160284
0.9,80,Cohort 1 mean,0.9950801843259752
0.9,80,Cohort 2 mean,0.991914167381527
0.9,80,Overall mean,0.9927056716176396
0.9,60,Cohort 1 mean,0.9906745557786768
0.9,60,Cohort 2 mean,0.9041782877190748
0.9,60,Overall mean,0.9258023547339752
0.1,10,Cohort 1 mean,0.00553156956031317
0.1,10,Cohort 2 mean,0.0212510948922896
0.1,10,Overall mean,0.00946145089330727
0.9,90,Cohort 1 mean,0.9935868096152098
0.9,90,Cohort 2 mean,0.9931411597235282
0.9,90,Overall mean,0.9932525721964484
0.1,20,Cohort 1 mean,0.0149094686319987
0.1,20,Cohort 2 mean,0.00628182855781937
0.1,20,Overall mean,0.01275255861345387
0.1,30,Cohort 1 mean,0.01147211044772798
0.1,30,Cohort 2 mean,0.08177517474047245
0.1,30,Overall mean,0.0290478765209141
0.1,35,Cohort 1 mean,0.3356623744403754
0.1,35,Cohort 2 mean,0.3572906498533418
0.1,35,Overall mean,0.3410694432936169
0.1,40,Cohort 1 mean,0.2708691036770897
0.1,40,Cohort 2 mean,0.5168857557604138
0.1,40,Overall mean,0.3323732666979208
0.1,45,Cohort 1 mean,0.5916254942197481
0.1,45,Cohort 2 mean,0.5954958542528308
0.1,45,Overall mean,0.5925930842280187
0.1,60,Cohort 1 mean,0.7592108458891408
0.1,60,Cohort 2 mean,0.8992041742061039
0.1,60,Overall mean,0.7942091779683813
0.1,80,Cohort 1 mean,0.9046428285246194
0.1,80,Cohort 2 mean,0.8412288346961965
0.1,80,Overall mean,0.888789330067514
0.1,50,Cohort 1 mean,0.561079055968316
0.1,50,Cohort 2 mean,0.6034950000932671
0.1,50,Overall mean,0.5716830419995537
0.1,70,Cohort 1 mean,0.6475085974292891
0.1,70,Cohort 2 mean,0.786121338829755
0.1,70,Overall mean,0.6821617827794055
0.1,90,Cohort 1 mean,0.9930900387907962
0.1,90,Cohort 2 mean,0.9733002455750526
0.1,90,Overall mean,0.9881425904868604
0.1,20,Cohort 1 mean,0.1089287244432419
0.1,20,Cohort 2 mean,0.00798087816329016
0.1,20,Overall mean,0.05845480130326606
0.1,10,Cohort 1 mean,0.00374324365843439
0.1,10,Cohort 2 mean,0.01541216357799698
0.1,10,Overall mean,0.00957770361821568
0.1,30,Cohort 1 mean,0.05178374358277143
0.1,30,Cohort 2 mean,0.06055825425446744
0.1,30,Overall mean,0.05617099891861945
0.1,35,Cohort 1 mean,0.08854029793413001
0.1,35,Cohort 2 mean,0.2768679265194912
0.1,35,Overall mean,0.1827041122268106
0.1,40,Cohort 1 mean,0.1431875283953256
0.1,40,Cohort 2 mean,0.11697910932934132
0.1,40,Overall mean,0.13008331886233346
0.1,45,Cohort 1 mean,0.560762827255708
0.1,45,Cohort 2 mean,0.19559682383139088
0.1,45,Overall mean,0.37817982554354945
0.1,50,Cohort 1 mean,0.6078328039258031
0.1,50,Cohort 2 mean,0.5709686845043114
0.1,50,Overall mean,0.5894007442150573
0.1,60,Cohort 1 mean,0.20153741662443017
0.1,60,Cohort 2 mean,0.13612710238540612
0.1,60,Overall mean,0.16883225950491818
0.1,70,Cohort 1 mean,0.933907176696912
0.1,70,Cohort 2 mean,0.6711686305397419
0.1,70,Overall mean,0.8025379036183269
0.1,80,Cohort 1 mean,0.8812794324742115
0.1,80,Cohort 2 mean,0.978668818087575
0.1,80,Overall mean,0.9299741252808934
0.1,10,Cohort 1 mean,0.01579490571806831
0.1,10,Cohort 2 mean,0.01742358346818095
0.1,10,Overall mean,0.01701641403065279
0.1,90,Cohort 1 mean,0.9842914265436666
0.1,90,Cohort 2 mean,0.9913047289426988
0.1,90,Overall mean,0.9877980777431828
0.1,20,Cohort 1 mean,0.09996204478173962
0.1,20,Cohort 2 mean,0.1707569612036208
0.1,20,Overall mean,0.1530582320981505
0.1,30,Cohort 1 mean,0.01251455328986233
0.1,30,Cohort 2 mean,0.18065809685045645
0.1,30,Overall mean,0.13862221096030797
0.1,35,Cohort 1 mean,0.0514399404534822
0.1,35,Cohort 2 mean,0.02178822484718421
0.1,35,Overall mean,0.02920115374875869
0.1,40,Cohort 1 mean,0.2592338355998693
0.1,40,Cohort 2 mean,0.17508301126762874
0.1,40,Overall mean,0.19612071735068887
0.1,50,Cohort 1 mean,0.7212477496117045
0.1,50,Cohort 2 mean,0.1232483278177195
0.1,50,Overall mean,0.2727481832662158
0.1,45,Cohort 1 mean,0.5669353758259396
0.1,45,Cohort 2 mean,0.4891900816221824
0.1,45,Overall mean,0.5086264051731215
0.1,80,Cohort 1 mean,0.994089170488968
0.1,80,Cohort 2 mean,0.9792925000749564
0.1,80,Overall mean,0.982991667678459
0.1,70,Cohort 1 mean,0.704149812086116
0.1,70,Cohort 2 mean,0.7034992779089725
0.1,70,Overall mean,0.7036619114532584
0.1,60,Cohort 1 mean,0.966354665930224
0.1,60,Cohort 2 mean,0.988034594112744
0.1,60,Overall mean,0.9826146120671136
0.1,90,Cohort 1 mean,0.9889468482917892
0.1,90,Cohort 2 mean,0.9906507436137352
0.1,90,Overall mean,0.9902247697832484
0.2,10,Cohort 1 mean,0.00973780012609572
0.2,10,Cohort 2 mean,0.00788855354096137
0.2,10,Overall mean,0.00927548847981213
0.2,20,Cohort 1 mean,0.00996598228129704
0.2,20,Cohort 2 mean,0.01095364850753284
0.2,20,Overall mean,0.01021289883785599
0.2,30,Cohort 1 mean,0.24432250821290513
0.2,30,Cohort 2 mean,0.22401917873540497
0.2,30,Overall mean,0.23924667584353004
0.2,40,Cohort 1 mean,0.18911758622848648
0.2,40,Cohort 2 mean,0.12892574169376927
0.2,40,Overall mean,0.17406962509480722
0.2,45,Cohort 1 mean,0.7757356893832809
0.2,45,Cohort 2 mean,0.666377978083916
0.2,45,Overall mean,0.7483962615584397
0.2,35,Cohort 1 mean,0.00874864750231116
0.2,35,Cohort 2 mean,0.01735864113999698
0.2,35,Overall mean,0.01090114591173262
0.2,60,Cohort 1 mean,0.7827206700890521
0.2,60,Cohort 2 mean,0.809274353953937
0.2,60,Overall mean,0.7893590910552735
0.2,70,Cohort 1 mean,0.7593542931553564
0.2,70,Cohort 2 mean,0.5152657184542735
0.2,70,Overall mean,0.6983321494800856
0.2,50,Cohort 1 mean,0.1685457959123049
0.2,50,Cohort 2 mean,0.15099374905337845
0.2,50,Overall mean,0.1641577841975733
0.2,80,Cohort 1 mean,0.9944909699749552
0.2,80,Cohort 2 mean,0.9894199686855736
0.2,80,Overall mean,0.99322321965261
0.2,90,Cohort 1 mean,0.9904710287985222
0.2,90,Cohort 2 mean,0.9894158919964235
0.2,90,Overall mean,0.9902072445979976
0.2,10,Cohort 1 mean,0.00784642629873894
0.2,10,Cohort 2 mean,0.00876191497191587
0.2,10,Overall mean,0.00830417063532741
0.2,20,Cohort 1 mean,0.01326321216396119
0.2,20,Cohort 2 mean,0.01980221794614025
0.2,20,Overall mean,0.01653271505505072
0.2,30,Cohort 1 mean,0.02421422805217542
0.2,30,Cohort 2 mean,0.03487234145349841
0.2,30,Overall mean,0.02954328475283694
0.2,35,Cohort 1 mean,0.14697037443494254
0.2,35,Cohort 2 mean,0.24795086995032575
0.2,35,Overall mean,0.19746062219263413
0.2,40,Cohort 1 mean,0.19293027122850703
0.2,40,Cohort 2 mean,0.185651144536716
0.2,40,Overall mean,0.18929070788261157
0.2,50,Cohort 1 mean,0.36176240979363666
0.2,50,Cohort 2 mean,0.535409825881654
0.2,50,Overall mean,0.4485861178376453
0.2,45,Cohort 1 mean,0.779311744219224
0.2,45,Cohort 2 mean,0.3636586868883124
0.2,45,Overall mean,0.5714852155537683
0.2,60,Cohort 1 mean,0.8286506279022887
0.2,60,Cohort 2 mean,0.66456238494439
0.2,60,Overall mean,0.7466065064233394
0.2,70,Cohort 1 mean,0.9899530710514292
0.2,70,Cohort 2 mean,0.9842776595230994
0.2,70,Overall mean,0.9871153652872644
0.2,80,Cohort 1 mean,0.8452045023529922
0.2,80,Cohort 2 mean,0.984394584606463
0.2,80,Overall mean,0.9147995434797276
0.2,90,Cohort 1 mean,0.9932515199532526
0.2,90,Cohort 2 mean,0.9894794769190032
0.2,90,Overall mean,0.9913654984361278
0.2,20,Cohort 1 mean,0.00575564186049549
0.2,20,Cohort 2 mean,0.00703771309221595
0.2,20,Overall mean,0.00671719528428584
0.2,10,Cohort 1 mean,0.01134194446489006
0.2,10,Cohort 2 mean,0.01597024469172409
0.2,10,Overall mean,0.01481316963501558
0.2,35,Cohort 1 mean,0.19969488846620737
0.2,35,Cohort 2 mean,0.41842424175043974
0.2,35,Overall mean,0.3637419034293815
0.2,30,Cohort 1 mean,0.06313249673532387
0.2,30,Cohort 2 mean,0.07781696701633536
0.2,30,Overall mean,0.07414584944608249
0.2,40,Cohort 1 mean,0.47279082329680067
0.2,40,Cohort 2 mean,0.6205456672301479
0.2,40,Overall mean,0.5836069562468111
0.2,45,Cohort 1 mean,0.2127106262387553
0.2,45,Cohort 2 mean,0.37371691202388974
0.2,45,Overall mean,0.333465340577606
0.2,50,Cohort 1 mean,0.4756023172533926
0.2,50,Cohort 2 mean,0.6549163735780221
0.2,50,Overall mean,0.6100878594968648
0.2,60,Cohort 1 mean,0.7923417555805583
0.2,60,Cohort 2 mean,0.6816872806070147
0.2,60,Overall mean,0.7093508993504005
0.2,70,Cohort 1 mean,0.9531170951215876
0.2,70,Cohort 2 mean,0.9108757039740256
0.2,70,Overall mean,0.9214360517609164
0.2,80,Cohort 1 mean,0.7045904332549273
0.2,80,Cohort 2 mean,0.9857602086897902
0.2,80,Overall mean,0.9154677648310744
0.2,90,Cohort 1 mean,0.9894393726067828
0.2,90,Cohort 2 mean,0.9942659795126364
0.2,90,Overall mean,0.9930593277861732
0.3,10,Cohort 1 mean,0.00619843277145364
0.3,10,Cohort 2 mean,0.00661549203948042
0.3,10,Overall mean,0.00630269758846034
0.3,20,Cohort 1 mean,0.00583625832399145
0.3,20,Cohort 2 mean,0.00523712956903271
0.3,20,Overall mean,0.00568647613525177
0.3,30,Cohort 1 mean,0.00687957192091159
0.3,30,Cohort 2 mean,0.00737824440486758
0.3,30,Overall mean,0.00700424004190059
0.3,35,Cohort 1 mean,0.00645669109937613
0.3,35,Cohort 2 mean,0.01020626759992618
0.3,35,Overall mean,0.00739408522451365
0.3,40,Cohort 1 mean,0.01126625606767471
0.3,40,Cohort 2 mean,0.01406117461245809
0.3,40,Overall mean,0.01196498570387055
0.3,45,Cohort 1 mean,0.006140259790947
